workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message,model_logprobs
5029,True,random,LzNv7CD7gRuxpk7cQ,I,10,0,32,2,I,1.0,"[[{""role"":""describer"",""text"":""tango dancer"",""message_number"":1}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]]","[""G"",""E"",""H""]","[{""role"":""describer"",""text"":""like someone ice skating with one leg up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""both arms pointing left"",""message_number"":3}]","{'A': -1.6246565580368042, 'B': -1.8746565580368042, 'C': -1.8746565580368042, 'D': -1.8746565580368042, 'F': -1.9996565580368042, 'I': -2.7496566772460938, 'J': -2.7496566772460938, 'G': -3.6246566772460938, 'K': -4.124656677246094, 'H': -4.624656677246094, 'L': -4.624656677246094, 'E': -4.999656677246094}"
5029,True,random,x8BXJBHh3RxchPoHv,C,24,2,33,2,C,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}]]","[""B"",""E"",""B""]","[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}]","{'G': -2.3378067016601562, 'D': -1.3378067016601562, 'C': -1.8378067016601562, 'F': -1.8378067016601562, 'A': -1.9628067016601562, 'E': -2.7128067016601562, 'H': -2.8378067016601562, 'B': -3.7128067016601562, 'I': -4.212806701660156, 'J': -4.337806701660156, 'K': -6.712806701660156, 'L': -7.087806701660156}"
5029,True,random,MEJ8y7jRW4947MPrH,G,18,1,34,2,G,1.0,"[[{""role"":""describer"",""text"":""diamond head arms left knees bent"",""message_number"":1},{""role"":""describer"",""text"":""arms right sorry"",""message_number"":2},{""role"":""matcher"",""text"":""are his legs facing the ceiling or flat"",""message_number"":3},{""role"":""matcher"",""text"":""feet up or no"",""message_number"":4},{""role"":""matcher"",""text"":""it looks like they're doing a squat while holding a tray"",""message_number"":5},{""role"":""describer"",""text"":""knees bent to right under knees"",""message_number"":6},{""role"":""matcher"",""text"":""*tray"",""message_number"":7},{""role"":""describer"",""text"":""yes squat with the tray guy"",""message_number"":8},{""role"":""matcher"",""text"":""squat guy"",""message_number"":9},{""role"":""matcher"",""text"":""squat is a good one"",""message_number"":10},{""role"":""matcher"",""text"":""squat guy"",""message_number"":11}],[{""role"":""describer"",""text"":""celebratory person - arms extended, diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""no legs"",""message_number"":2},{""role"":""matcher"",""text"":""leaning left"",""message_number"":3},{""role"":""matcher"",""text"":""leaning to left"",""message_number"":4},{""role"":""matcher"",""text"":""body laying left"",""message_number"":5},{""role"":""describer"",""text"":""no legs"",""message_number"":6},{""role"":""matcher"",""text"":""no legs"",""message_number"":7},{""role"":""describer"",""text"":""leaning left"",""message_number"":8}],[{""role"":""describer"",""text"":""two arms - one coming off body on right"",""message_number"":1},{""role"":""describer"",""text"":""two"",""message_number"":2},{""role"":""matcher"",""text"":""wings guy"",""message_number"":3},{""role"":""matcher"",""text"":""kneeling down"",""message_number"":4},{""role"":""matcher"",""text"":""wings"",""message_number"":5},{""role"":""matcher"",""text"":""foot left"",""message_number"":6},{""role"":""matcher"",""text"":""wing guy"",""message_number"":7},{""role"":""describer"",""text"":""wings guy"",""message_number"":8},{""role"":""matcher"",""text"":""not celebration guy"",""message_number"":9},{""role"":""matcher"",""text"":""angel wings"",""message_number"":10},{""role"":""describer"",""text"":""not celeb"",""message_number"":11}]]","[""L"",""C"",""B""]","[{""role"":""describer"",""text"":""I think this one looks like a dancer"",""message_number"":1},{""role"":""matcher"",""text"":""2 arms to left"",""message_number"":2},{""role"":""describer"",""text"":""two triangles for arms but one arm is near the head and the other is almost touching the ground"",""message_number"":3},{""role"":""describer"",""text"":""body trailing really far back to the left"",""message_number"":4},{""role"":""matcher"",""text"":""arms out front on one leg one leg behind"",""message_number"":5},{""role"":""describer"",""text"":""looks like a backwards L"",""message_number"":6},{""role"":""describer"",""text"":""diamond head hanging to the left"",""message_number"":7},{""role"":""describer"",""text"":""i guess the bottom triangle is a leg actually"",""message_number"":8},{""role"":""matcher"",""text"":""i thought it was sleepwalking"",""message_number"":9},{""role"":""matcher"",""text"":""kinda looks like their legs are being dragged along the ground"",""message_number"":10},{""role"":""matcher"",""text"":""dragging legs on ground behind him on the left"",""message_number"":11},{""role"":""describer"",""text"":""yeah legs dragged kinda"",""message_number"":12}]","{'F': -2.262498617172241, 'H': -1.8874986171722412, 'K': -2.012498617172241, 'J': -2.262498617172241, 'I': -2.387498617172241, 'G': -2.637498617172241, 'E': -3.012498617172241, 'D': -3.137498617172241, 'A': -3.512498617172241, 'L': -7.26249885559082, 'B': -7.38749885559082, 'C': -7.38749885559082}"
5029,True,random,x8BXJBHh3RxchPoHv,E,4,0,35,2,E,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}]]","[""B"",""E"",""B"",""C""]","[{""role"":""describer"",""text"":""like a sitting bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""describer"",""text"":""two triangles on the head like ears"",""message_number"":3}]","{'E': -0.08256759494543076, 'D': -3.7075676918029785, 'F': -3.8325676918029785, 'A': -4.2075676918029785, 'G': -5.0825676918029785, 'B': -5.5825676918029785, 'C': -5.5825676918029785, 'H': -5.9575676918029785, 'I': -6.8325676918029785, 'J': -8.08256721496582, 'K': -9.33256721496582, 'L': -9.33256721496582}"
5029,True,random,GWCD2NGoiA2n5Wh2i,K,34,2,36,3,K,0.8,"[[{""role"":""matcher"",""text"":""Podium You guys don't need me anymore"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man in a robe, facing right"",""message_number"":2},{""role"":""describer"",""text"":""keep it up repi, i think it helps as long as you go first!"",""message_number"":3}]]","[""L""]","[{""role"":""matcher"",""text"":""bummed man"",""message_number"":1},{""role"":""matcher"",""text"":""ha 'bummed man with triangle butt'"",""message_number"":2},{""role"":""describer"",""text"":""double diamond here"",""message_number"":3},{""role"":""describer"",""text"":""i endorse the triangle butt descriptor"",""message_number"":4},{""role"":""describer"",""text"":""u would be sad too with a triangle butt :("",""message_number"":5},{""role"":""matcher"",""text"":""I still think this one is johnny 5 but double diamond works"",""message_number"":6}]","{'H': -2.362236976623535, 'D': -2.362236976623535, 'F': -2.487236976623535, 'J': -2.487236976623535, 'E': -2.612236976623535, 'G': -2.612236976623535, 'K': -2.612236976623535, 'B': -2.737236976623535, 'I': -2.737236976623535, 'C': -2.862236976623535, 'A': -2.987236976623535, 'L': -5.987236976623535}"
5029,True,random,rSMFkjhskBteiyQMB,J,21,1,37,3,J,1.0,"[[{""role"":""describer"",""text"":""depressed man bent knee"",""message_number"":1}]]","[""F""]","[{""role"":""describer"",""text"":""rotated square touching a straight line"",""message_number"":1},{""role"":""describer"",""text"":""feet out pointing to the right"",""message_number"":2},{""role"":""describer"",""text"":""the left side of this object is straight all the way"",""message_number"":3},{""role"":""describer"",""text"":""except for the"",""message_number"":4},{""role"":""describer"",""text"":""head"",""message_number"":5},{""role"":""matcher"",""text"":""horizontal straight line"",""message_number"":6}]","{'G': -2.6209235191345215, 'D': -1.620923638343811, 'E': -1.745923638343811, 'A': -1.995923638343811, 'B': -1.995923638343811, 'C': -1.995923638343811, 'H': -2.8709235191345215, 'F': -3.1209235191345215, 'I': -3.9959235191345215, 'J': -4.1209235191345215, 'K': -5.6209235191345215, 'L': -6.1209235191345215}"
5029,True,random,LzNv7CD7gRuxpk7cQ,G,1,0,38,3,G,1.0,"[[{""role"":""describer"",""text"":""tango dancer"",""message_number"":1}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""like someone ice skating with one leg up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""both arms pointing left"",""message_number"":3}]]","[""G"",""E"",""H"",""I""]","[{""role"":""describer"",""text"":""the head is to the left"",""message_number"":1},{""role"":""describer"",""text"":""quite wide"",""message_number"":2},{""role"":""describer"",""text"":""a small triangle sticking out on the bottom right"",""message_number"":3},{""role"":""describer"",""text"":""like a person doing a lunge"",""message_number"":4},{""role"":""matcher"",""text"":""does it have its arms to the right"",""message_number"":5},{""role"":""matcher"",""text"":""Does it look like a person doing the tango"",""message_number"":6}]","{'C': -2.368201732635498, 'I': -1.243201732635498, 'A': -1.993201732635498, 'D': -2.368201732635498, 'F': -2.368201732635498, 'B': -2.493201732635498, 'G': -2.493201732635498, 'J': -2.493201732635498, 'H': -3.743201732635498, 'K': -4.743201732635498, 'L': -5.118201732635498, 'E': -5.743201732635498}"
5029,True,random,22dyGMRgestp8u5Lc,F,66,5,39,3,F,1.0,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""half pot or bowl with triangle on top"",""message_number"":1}]]","[""E"",""A"",""C"",""I"",""B"",""J""]","[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]","{'F': -1.6435798406600952, 'H': -1.1435798406600952, 'D': -1.6435798406600952, 'G': -1.7685798406600952, 'K': -2.7685799598693848, 'L': -4.143579959869385, 'I': -4.643579959869385, 'C': -4.768579959869385, 'E': -4.768579959869385, 'B': -5.268579959869385, 'A': -5.518579959869385, 'J': -6.268579959869385}"
5029,True,random,x8BXJBHh3RxchPoHv,J,5,0,40,3,J,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost leaning left"",""message_number"":1}],[{""role"":""describer"",""text"":""like a sitting bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""describer"",""text"":""two triangles on the head like ears"",""message_number"":3}]]","[""B"",""E"",""B"",""C"",""E""]","[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}]","{'B': -3.3582944869995117, 'A': -1.2332944869995117, 'D': -1.2332944869995117, 'F': -1.7332944869995117, 'G': -2.3582944869995117, 'H': -3.1082944869995117, 'C': -3.2332944869995117, 'I': -4.483294486999512, 'J': -4.983294486999512, 'E': -5.108294486999512, 'K': -7.233294486999512, 'L': -7.608294486999512}"
5029,False,random,22dyGMRgestp8u5Lc,G,38,3,41,3,B,1.0,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""half pot or bowl with triangle on top"",""message_number"":1}],[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]]","[""E"",""A"",""C"",""I"",""B"",""J"",""F""]","[{""role"":""describer"",""text"":""baby looking up, bow in back of head"",""message_number"":1}]","{'B': -0.42367231845855713, 'H': -2.0486721992492676, 'G': -2.4236721992492676, 'D': -2.6736721992492676, 'E': -3.6736721992492676, 'K': -3.9236721992492676, 'F': -5.298672199249268, 'L': -5.798672199249268, 'I': -6.423672199249268, 'J': -6.923672199249268, 'C': -7.173672199249268, 'A': -7.798672199249268}"
5029,False,random,GWCD2NGoiA2n5Wh2i,I,52,4,42,3,D,1.0,"[[{""role"":""matcher"",""text"":""Podium You guys don't need me anymore"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man in a robe, facing right"",""message_number"":2},{""role"":""describer"",""text"":""keep it up repi, i think it helps as long as you go first!"",""message_number"":3}],[{""role"":""matcher"",""text"":""bummed man"",""message_number"":1},{""role"":""matcher"",""text"":""ha 'bummed man with triangle butt'"",""message_number"":2},{""role"":""describer"",""text"":""double diamond here"",""message_number"":3},{""role"":""describer"",""text"":""i endorse the triangle butt descriptor"",""message_number"":4},{""role"":""describer"",""text"":""u would be sad too with a triangle butt :("",""message_number"":5},{""role"":""matcher"",""text"":""I still think this one is johnny 5 but double diamond works"",""message_number"":6}]]","[""L"",""K""]","[{""role"":""matcher"",""text"":""Bummed guy triangle behind"",""message_number"":1},{""role"":""describer"",""text"":""podium man, facing left this time"",""message_number"":2}]","{'J': -1.8539994955062866, 'L': -1.8539994955062866, 'H': -2.228999614715576, 'I': -2.228999614715576, 'G': -2.853999614715576, 'F': -3.103999614715576, 'E': -3.353999614715576, 'D': -3.728999614715576, 'C': -3.853999614715576, 'A': -3.978999614715576, 'B': -3.978999614715576, 'K': -4.603999614715576}"
